Uniprot	02w33	02w01	02w26	02w17	02w41	02w09	10w25	10w33	10w09	10w41	10w17	10w03	02w18	10w11	02w02	10w04	02w28	10w18	10w34	02w42	10w42	10w28	02w34	02w10	02w20	10w05	10w13	02w27	10w19	02w11	10w35	10w26	10w43	02w43	02w03	02w35	02w29	10w06	10w36	02w44	02w21	10w22	02w12	10w44	10w27	02w04	02w36	10w15	02w37	10w30	02w13	02w31	10w45	10w37	02w05	10w14	10w23	02w45	02w23	10w07
P14148	613.9606323	587.414917	506.8012085	526.1182861	813.8922729	627.3250122	397.5919189	275.4324951	433.8855286	412.8802185	543.0333862	686.569519	593.1842041	465.8778687	601.3792114	646.2976685	367.7268677	557.501709	399.9613342	698.2230835	365.361969	404.4694214	790.2032471	656.0897827	593.1708374	489.1290588	427.225708	569.7379761	483.6021729	576.0563965	257.9776001	495.5567627	384.882782	571.4007568	594.8710938	499.3047791	646.0073242	494.1799011	319.3313904	671.1646118	731.0028687	429.2622681	442.0473633	474.1369019	337.3261108	501.2887573	505.609314	519.4468994	784.5311279	427.4322205	661.7203369	503.2240601	427.8419189	321.4442444	670.5671387	432.8597412	517.4821777	810.1680298	466.3173828	610.2717896
P14152	403.7489624	396.9202271	476.8868408	240.4767456	349.8982544	358.0233459	244.457489	319.6791382	282.4535217	422.2155762	324.5316162	234.6689758	287.592041	275.3398438	357.7285767	292.8768311	347.2485962	273.0064392	284.124176	442.0133057	384.1156616	299.7251587	563.8110962	394.4660034	215.0221558	232.2112122	173.0932617	298.2826538	259.4866333	318.7411804	272.3387756	327.5809937	357.1149597	339.6189575	237.9816895	345.3938293	347.4857788	213.7843628	302.7331543	386.9318237	265.1507874	234.0714569	329.5617371	377.303772	277.4802856	291.5802612	262.5100708	219.9735718	458.342926	251.7707672	333.3189697	346.1744995	333.1777649	238.1516724	342.303894	212.962204	270.5160522	375.0394592	260.6056213	359.2110901
P14206	577.7476807	551.5214844	486.6723022	485.2093811	764.4952393	595.4963379	368.9725952	277.0171509	405.7424927	408.6668701	513.1008301	659.6498413	594.1454468	460.3955078	562.2531738	647.6459961	339.4053955	564.4315796	412.4225464	664.0934448	351.683197	381.0875244	791.2990112	663.946228	576.9901123	510.5004578	438.2442627	600.6051025	477.0857239	590.3692017	270.5036926	484.5858459	385.9594727	594.7764893	637.6352539	573.4839478	693.2510376	516.9500122	328.1594849	718.7280273	747.2831421	454.3949585	440.8869324	472.6299133	355.8622131	528.1159058	541.2664185	563.0040283	838.4538574	453.5267639	687.1759033	560.3543701	440.7583923	334.7145386	694.7142944	475.771637	513.9941406	766.5662231	477.9629517	591.0949707
P14211	1969.141968	1921.467163	1740.212158	1729.116455	3099.163086	1881.813965	1002.23584	808.0341797	1134.803833	1024.319946	1482.417969	1897.507202	1256.925537	904.9182129	1263.414429	1394.210815	790.3144531	1091.310181	757.4656372	1540.805664	775.2558594	820.4954224	1721.309692	1383.400879	1313.050781	1055.490112	911.5061035	1477.867432	1097.338623	1482.731812	544.1063843	980.9533691	839.5206299	1464.487183	1520.159302	1436.871826	1498.934814	888.0891724	769.0021362	1851.3479	1786.386963	1016.240234	1066.287476	1043.931763	543.4454956	986.4481812	1299.848755	970.2281494	1979.744873	811.8457642	1531.369507	1280.396729	1089.608521	630.2234497	1754.11499	906.5632324	1050.769165	2567.374268	1306.154297	1244.149536
P14246	464.8877258	399.2414551	381.9916382	406.109314	592.3109131	473.3130188	250.2817078	198.2091675	410.2423706	307.4356995	365.4898071	396.7324829	406.2391663	281.1539917	234.2675781	327.1746216	235.2877197	281.5598145	191.2302246	351.3827515	206.8722229	228.4734802	456.62146	342.7277527	258.3662415	238.6542664	179.3056335	251.0604401	315.4379578	311.2688599	129.8877258	189.2470245	185.7080078	228.3240051	268.5118103	238.9448242	420.8944092	263.009552	242.5666351	411.0234985	522.7897339	245.4012146	426.9698792	272.4922485	166.9396362	249.0526123	308.1307373	285.6629639	381.4068604	193.7916107	331.3237305	297.1163635	167.7196198	169.0453644	353.2977295	210.5357056	282.0497437	498.4267578	316.2565002	245.3302765
P14869	606.6043701	614.4509277	574.0604858	541.2041016	767.2495728	627.9226074	344.6960449	258.1329041	446.1138611	403.4107361	498.7603149	582.4078979	461.5916138	378.7051086	494.3657227	529.2927246	416.8363037	440.4971313	305.4051819	554.2216187	310.5471497	336.8701477	648.3567505	555.2910767	446.359375	408.7481079	344.8156128	462.2294312	414.7295227	528.9485474	177.2111969	342.6482239	299.5020447	469.5869751	485.1665344	472.8746948	526.8167725	404.9030151	291.2237244	561.2581177	616.2625732	361.1421509	465.9363708	416.3707886	269.5747986	407.1715393	421.1361084	410.2246094	597.7301636	333.2502747	477.8525391	425.3335876	365.2307129	256.7228699	614.0725098	337.6372375	417.8062134	623.7075195	435.5125732	474.4267578
P15105	279.4966431	248.6842346	266.8422241	231.4979553	375.6549072	301.069519	197.1131439	176.2726135	270.5161438	272.9128418	143.4400635	272.0357666	222.3664551	183.5332489	100.3047562	194.6933746	265.7505798	165.2857819	135.9035492	198.5430756	251.0521088	171.8944855	305.3469543	233.9622955	250.3644867	147.2338257	134.5804596	297.97229	231.2605896	352.1752319	133.0053101	210.7119293	191.5922394	318.7393188	286.1342163	440.087738	357.9508362	123.7752686	155.363739	364.6777344	310.8607788	151.6931152	272.6360779	235.3978729	138.882019	193.6895447	265.4766846	204.5422516	486.0153809	147.7790985	344.8335266	271.9866638	266.243988	138.3667603	281.6640015	158.4821777	224.0863342	476.980072	215.9975739	181.6135406
P16015	172.71521	163.9430237	197.9857635	129.2558899	182.980072	174.2346191	94.09320068	94.23605347	98.90510559	358.194458	104.2224579	121.0851364	152.6811981	80.86062622	124.3603821	130.5095673	102.4985886	169.8927765	68.81385803	189.486969	234.2813568	98.42301178	176.0470428	150.2510986	123.2434769	125.2516556	110.4374161	115.7970657	176.1395569	141.3128662	79.57899475	76.10144043	237.8890839	140.2979889	157.9835205	135.9544983	118.8077698	90.9786377	81.69792175	147.7595825	122.4785233	111.4145584	116.9600296	268.0192261	82.81610107	115.3673248	83.45127869	129.248642	169.2360077	115.4324951	103.6738052	132.6460571	262.0360718	78.71733093	156.6039276	113.5082092	170.7979431	201.3587036	110.6571198	187.5410461
P16332	1075.883057	1072.35144	1024.287964	1113.521118	1023.494141	964.5710449	1287.079102	1060.650879	1134.099365	1057.46582	1200.723633	1183.338379	1123.514771	1130.184448	1162.243774	1166.696045	1310.020508	1214.911865	1175.223267	1151.42041	1150.204102	1263.46875	1034.931152	1044.758301	1164.678101	1236.508911	1212.923584	1132.099121	1169.466797	1052.476318	1034.06189	1197.710693	1004.988403	1087.041016	1093.665039	1041.583618	1146.603394	1242.390381	1008.807312	1085.057495	1098.667725	1287.002563	1094.603027	1063.687012	1341.18457	1156.564575	1112.61499	1183.760498	902.1656494	1126.448242	962.4466553	1082.122925	1081.52478	1117.396606	1087.413086	1097.987427	1123.709106	1019.710388	1051.231934	1189.345825
P16460	3698.298828	4736.377441	5234.53125	1737.68335	3112.318115	3088.962891	3127.739014	1305.627686	1738.853027	2572.275879	3481.391357	3937.527832	2627.09375	1481.980347	5190.11084	3130.343262	3480.677002	1963.223145	2245.757324	3861.135498	2188.223633	2925.027588	4819.224121	2563.868896	2071.618164	2647.219238	1559.821045	3271.366699	2305.128418	2224.705811	1180.852173	3805.524902	1612.976196	2188.237305	3688.904541	2762.087158	5615.738281	2614.028809	2049.033203	3016.896729	2195.475098	1957.522705	2047.314209	2227.414307	3400.273682	2787.289551	2524.537842	1791.829834	4019.680176	3247.220703	2857.827881	4102.310059	1563.341431	1555.964478	4226.60791	1946.051758	2540.316162	2957.498535	1800.881836	4028.252686
P16546	46.29035568	38.40666962	48.49603653	44.15834808	43.4597435	55.896698	42.12773895	55.12342072	51.28609085	44.16976166	35.14271164	45.77812576	46.10836792	31.72561264	37.52978134	46.7710762	54.44249344	29.31957436	19.17461395	29.40351486	26.32276344	41.46496582	52.65941238	43.51514435	27.25351524	49.84925461	46.59498978	34.85696793	48.4769783	47.33463669	14.60507202	19.51678085	23.62719154	28.10552216	40.29097366	54.42510986	44.00432205	33.31269455	15.77361012	26.79046822	58.14641953	26.7221489	69.36963654	27.6341362	28.71324921	21.71274376	28.43723679	40.78939056	35.04206467	23.32881355	35.07138443	42.10778427	20.76293755	28.0276947	42.364048	48.18527222	32.29336929	53.77226639	48.3554306	36.91730499
P16858	455.1645203	274.2026062	447.1983948	235.5671844	293.5386963	456.2906494	163.2828369	281.619751	216.4213867	417.2994995	253.5032043	175.8839111	382.8197327	196.2485504	257.2775574	245.3935089	231.2730713	275.734375	205.6183777	340.7735596	326.2043762	167.557785	551.7351074	370.6924133	204.4157715	220.2239227	238.9741516	233.4431458	334.4828491	412.9447327	253.0707245	201.5884552	463.9373779	293.6573181	284.0892029	416.1828308	459.5042725	179.5753784	156.1947784	305.8472595	381.4717102	205.3723907	273.4813843	359.9385681	167.3682709	197.8031158	191.3240662	276.5701904	945.5221558	222.1417236	515.0753174	390.7896729	353.250946	217.2870178	562.5932617	298.9260864	431.055603	622.2145386	362.0250244	312.7117004
P17563;Q63836	123.0983124	111.8232574	250.4993896	44.34912109	137.0738983	80.55150604	26.77920341	12.41746902	12.8092804	109.0146179	45.41424179	75.84274292	68.43275452	22.34954071	79.07743073	95.10667419	56.99069214	28.60202026	39.09387207	169.9125824	30.3459568	65.30037689	194.227417	38.76434326	50.53216553	42.68827438	23.82307243	142.0242004	56.86889648	79.01293945	13.08828735	48.59838104	90.83480835	148.6407928	126.9727859	141.2319946	172.0947723	30.57426834	11.74002361	120.8677139	57.34069443	55.3368454	25.10476112	147.7225189	66.17862701	86.2437439	53.18902588	45.62011719	225.232132	80.56408691	35.85272598	130.1659851	46.3648262	44.43067169	164.9316711	35.46092224	58.21373749	170.5231628	30.80957031	135.6335754
P17665	4021.36377	3380.352051	3449.275635	3684.503174	3856.97168	3606.745361	3859.416992	4092.724121	4332.274902	4277.899414	4033.837402	3863.248535	3046.034424	3252.835693	3057.069824	2791.035889	3505.431152	3262.935059	3687.123047	3578.679932	3663.669922	3257.449219	3063.013428	3362.536865	3332.519043	3233.142578	3508.124023	2782.438232	3409.916748	3248.037598	3759.936768	2895.853027	3980.547852	3160.531982	2423.000977	2837.655273	3003.405518	3662.481689	3918.42627	3063.776123	3018.792236	3634.950928	3376.050781	3909.359863	3641.585693	3327.240479	3212.212891	4017.992432	2632.682617	3089.082764	2450.206787	2514.397949	3144.08374	3139.70166	2389.525635	3179.00708	3088.490723	2586.169434	2612.066895	2660.546631
P17717	3065.284668	4431.661133	2510.804199	3663.95166	3896.462158	4235.401367	1670.615112	1594.589111	2994.314209	2041.688843	2495.79126	3392.802246	3708.371582	3335.111572	3412.221191	3727.484619	1956.294922	3622.471924	1945.7323	2764.599121	1974.665161	1794.186279	3839.316895	4416.704102	4150.027344	3401.325684	2618.239258	2784.870117	3181.154541	4594.238281	1439.031128	1786.821167	1829.9729	2557.633057	4185.283203	2731.039551	3204.562988	2674.266357	2049.337402	3344.456543	5665.536133	2897.465088	3371.890869	2019.530884	1384.802612	3016.241211	2603.340576	2812.027832	3616.226807	1700.463989	4793.441406	2638.621582	2652.255615	1546.774536	5644.364746	2201.016357	2730.053711	3911.025635	3870.979736	3897.534912
P17742;PPIA_HUMAN	318.1104431	322.0306396	297.6973267	293.2124329	321.4516602	320.8146973	233.0257874	266.628418	256.7054443	290.155426	323.6009521	267.1720581	329.7185669	264.3314209	327.7581482	259.7478333	274.1543884	321.3030396	236.957489	314.2966003	314.7746582	231.2465363	363.7294312	376.5497131	311.7520447	257.2651978	245.4161987	284.5999756	315.6102905	334.6246948	238.479599	255.0877686	296.9872742	292.1620483	351.539917	236.5247955	315.5065308	259.5869446	244.9213104	305.7474976	309.2392578	316.3312988	337.1565552	301.3540955	243.6486816	320.5331421	307.118866	267.3607788	328.0120239	252.3964386	318.2817078	277.8195496	233.0947571	237.7078705	331.7345581	245.9500732	308.5897827	320.9066467	297.3630066	263.940979
P18242	374.2858582	468.1968994	406.2818604	432.5813904	434.01651	408.8057251	194.1954956	352.2028503	269.5108643	310.2171936	729.9281616	267.6084595	441.0583496	238.1924896	382.6137695	192.5262604	115.7383575	391.1021729	191.7401428	499.572052	282.9377136	125.460907	382.6604309	352.3414917	224.3952179	172.9083862	281.1738892	72.65550995	354.4517212	133.9459839	251.7705231	250.1859589	343.4756775	207.7327881	135.968811	127.220932	185.2155762	306.9299927	252.1702881	208.5751648	221.7067719	548.9482422	229.067688	369.5837708	177.3087006	160.4476166	170.232605	216.0179749	255.3786469	203.2200928	203.8659668	170.6417389	410.4110718	201.2834167	230.4335632	100.2614136	348.352417	342.9576721	267.5296631	379.8457642
P18572	128.8839874	110.4533691	130.8040161	166.7551117	138.3285522	154.5794373	62.15665436	115.4447403	178.6983185	128.7191467	107.8053436	101.0818481	144.5244751	126.0271378	96.78692627	118.9445267	139.3023987	131.4267731	67.69393921	117.2188263	117.9236298	81.64650726	172.3453369	166.5810699	120.4167404	119.4398117	171.0426025	99.16394806	163.6542816	174.8948975	82.43516541	78.58467865	117.7938538	117.2146301	127.9106903	163.2033081	130.8659973	82.16724396	92.74539185	107.9454346	166.669693	119.9006042	196.8872375	91.15440369	59.34732437	96.90763092	89.67606354	123.128067	151.7804718	71.76877594	160.2927094	118.4424591	97.18348694	85.50885773	173.9561157	143.9891052	110.6482086	195.8345337	173.1813507	114.9599991
P18760;P45591	66.63585663	79.66545868	87.65517426	71.08876038	61.05108643	73.28900909	17.60603333	35.03929138	36.15509033	56.96963501	66.02298737	56.97650146	59.71929169	39.96112061	51.73718643	31.65777016	45.2639122	61.50253677	30.79159737	59.45011902	45.89564133	28.14227486	70.50842285	53.41319275	48.47283936	41.2973938	32.16552353	43.80116653	50.29989624	56.38798141	37.07027435	46.751194	39.57370758	41.18107224	59.17835617	20.54312515	70.39182281	40.12399673	31.87551308	57.13185501	61.29095078	27.31706047	53.76721573	35.16921234	35.92056656	44.85886002	45.68981934	9.638477325	87.22793579	35.16364288	67.25763702	63.87030792	42.0989418	27.62436867	65.77655029	31.32963943	59.54099274	75.03022766	54.52001572	52.2966156
P19137	331.8512573	275.2886047	290.3989868	265.1920471	300.6764221	328.1015015	186.397522	258.5458374	367.62854	290.2707214	177.2861481	274.7881775	189.6571503	193.5318146	220.5598297	291.9256287	240.6399689	112.1676102	72.84567261	134.975296	168.5918427	221.1992035	238.5582733	165.9759521	202.6313782	281.3014221	206.9172974	214.119339	284.3176575	297.2220154	117.0752258	144.4340515	169.3374329	162.9429932	257.7954102	279.414856	329.0861816	136.4204865	140.9205017	176.491394	232.4981995	164.3310089	301.6434021	173.6395721	114.6060791	116.7736588	178.1761169	175.7615814	218.926178	137.4793854	257.5115662	297.1701355	144.8871155	125.5494843	306.8221741	201.1355133	153.5421753	342.8649597	363.0274048	210.4420471
P19157	205.456955	251.0031281	322.8848267	172.5632019	179.723999	303.8343201	45.33836365	42.40861893	93.08416748	167.5845184	112.887413	155.0040283	185.7855988	118.0693817	278.0858154	195.5176086	108.837532	154.9965668	57.50214767	183.9589233	94.71631622	85.9591217	231.052887	251.6102753	250.1207275	146.5214081	154.2012939	211.7310638	194.6863861	251.8493652	39.01456833	115.7301559	163.9055634	192.1381226	265.6490173	182.9807281	211.3659363	127.2267685	65.92493439	172.3165894	218.3809509	177.1339111	213.9522095	206.792099	48.83516693	196.0391388	125.040451	105.8591614	273.3198547	166.5041504	174.0591431	195.3338318	115.421196	51.8369751	346.1689453	126.9733887	204.2135315	258.9282227	212.8919983	286.8414612
P19253	542.8738403	556.9962158	493.565979	484.2585144	776.8431396	575.4828491	291.5596313	244.206543	402.3839722	358.5567932	442.3591614	573.963623	443.9345398	273.621582	365.1261292	402.7066345	360.7760315	412.7209473	240.6454468	410.5480652	250.4565277	208.5975952	556.5002441	411.1634827	346.6875	288.6748962	287.3794861	396.1335754	329.295105	428.8466797	150.3836517	257.4949341	220.4863892	410.3962708	427.9656372	345.1694641	561.9815674	322.3442688	202.7278442	555.2307129	605.9111328	288.2556152	408.5785522	301.8670959	169.2702332	293.3790588	345.4665222	362.3498535	532.2047119	262.3994141	450.730957	345.7468872	273.0860596	176.8009338	538.562561	264.8365479	338.1986084	528.8525391	370.2660217	351.0334473
P19258	180.1625519	169.6774445	144.0236206	186.1403961	161.7391052	166.7951355	149.4259186	215.2612762	203.8251343	187.6087036	249.4447632	211.680069	178.6060638	198.8366394	220.8386688	173.9434204	175.0732574	177.2128296	209.2025452	189.1135559	213.7972717	156.3115234	198.4282837	198.1211243	171.5137024	200.0753784	190.2880249	174.7301178	199.5383606	175.4975891	174.3087463	162.4356384	184.530365	175.211441	164.8688965	192.4746246	147.8667755	197.7796021	182.8589478	153.0002594	161.8146667	195.932312	194.3092194	187.1539307	245.242218	174.7453461	173.4713593	207.5504913	167.3987885	190.7468567	179.4410248	163.7723999	188.9612122	188.9268646	180.9063263	250.2190857	200.2064667	179.8972778	220.113678	217.8147888
P19536	6372.127441	5821.979492	6823.802734	6702.945801	6551.725586	6381.657227	7031.09375	7233.946777	6635.486328	7314.430664	7499.350098	5583.438477	5435.616699	6076.353516	5839.764648	5024.894043	6389.058594	6134.942871	6356.070801	5927.408691	6330.02002	5819.847168	5267.884766	6315.989258	6528.750977	5973.962891	7121.744629	6339.815918	6976.331055	6830.02832	7517	6418.387207	7633.593262	7289.203125	6517.643066	6507.402832	5283.79248	6199.623047	6361.373047	5268.667969	5104.299316	6377.129395	6037.897461	6176.052734	6586.674805	5838.569336	5442.791992	6766.328125	5907.616211	7007.387695	5928.385742	6114.840332	6567.095215	6958.658691	5742.552246	7226.730957	7057.308105	6080.839844	6415.513672	6050.529785
P19783	3431.834961	3410.040283	3499.236572	3725.335449	3748.76123	3769.676758	4057.639404	3942.839844	4255.217773	3966.447021	4111.53125	3527.909668	3693.369873	4208.785156	3775.612061	3317.256836	2540.11499	3801.791016	3827.366699	3527.126709	3937.857178	3658.962646	3590.614746	3897.695801	4022.043457	3635.349365	4177.871582	3517.699219	4072.066406	3439.786865	4127.602539	3856.302979	3986.016113	3662.796631	3708.369141	3506.840332	2905.370605	3444.869629	3859.80957	3370.394043	3272.916016	3562.366699	3463.945068	3778.298096	3546.630859	3439.685791	3362.407227	4067.823242	3255.103027	3504.224121	3107.315186	3313.348389	3550.136475	3982.210938	3216.922119	3838.200195	3778.677246	3648.260254	3483.281494	3890.458984
