Protein	X10_pain.Area	X11_pain.Area	X12_pain.Area	X1_pain.Area	X2_pain.Area	X3_pain.Area	X5_pain.Area	X6_pain.Area	X7_pain.Area	X8_pain.Area	X9_pain.Area	X10_OC.Area	X11_OC.Area	X12_OC.Area	X1_OC.Area	X2_OC.Area	X3_OC.Area	X4_OC.Area	X5_OC.Area	X6_OC.Area	X8_OC.Area	X9_OC.Area	X10_UTI.Area	X11_UTI.Area	X1_UTI.Area	X2_UTI.Area	X3_UTI.Area	X4_UTI.Area	X5_UTI.Area	X6_UTI.Area	X7_UTI.Area	X8_UTI.Area	X9_UTI.Area	nFragment	nPeptide
P02511	2.77346e+007	4.16537e+007	8.32605e+006	1.16602e+007	1.05319e+007	5.54977e+006	9.7209e+006	4.97523e+006	1.912e+007	5.60089e+006	2.66961e+007	5.14026e+006	1.10497e+008	7.86713e+007	8.02961e+007	4.92887e+007	8.94895e+007	1.19546e+007	1.87348e+007	1.18793e+007	3.31752e+007	1.22767e+008	9.02262e+007	8.84535e+006	1.80484e+007	9.37304e+006	9.01401e+007	6.92277e+007	8.90917e+007	7.68251e+006	2.45349e+008	3.64247e+007	6.31822e+007	34	5
P02533	1.51946e+008	1.7493e+008	2.22775e+007	3.1379e+007	2.47809e+007	1.03675e+007	1.25728e+008	4.8899e+007	1.43512e+009	1.02763e+008	1.44645e+007	6.50116e+007	3.38978e+008	2.80461e+008	1.0305e+008	3.45499e+008	1.56366e+008	4.58439e+008	4.61697e+008	5.12571e+008	6.61012e+007	1.30934e+008	4.3099e+008	2.80433e+007	6.48398e+007	2.7096e+007	2.57936e+007	2.9364e+008	2.08448e+008	2.85804e+007	5.70232e+007	4.06601e+007	4.45576e+007	60	5
P02538	5.43193e+008	4.42229e+008	7.39645e+007	1.26828e+007	1.15947e+007	1.74994e+007	5.33875e+007	5.93667e+007	4.90442e+009	9.84255e+007	1.65613e+007	7.14166e+007	5.70729e+009	3.27674e+009	5.56339e+008	6.76167e+008	2.05723e+009	1.61173e+009	2.58345e+009	2.16002e+009	2.10512e+008	1.28005e+009	3.56484e+009	3.15838e+007	2.29388e+008	5.84515e+007	9.66847e+007	2.86558e+009	3.50484e+009	9.53041e+006	5.96367e+007	4.54578e+007	5.34466e+007	65	5
P02545	3.58124e+008	7.30398e+007	1.09693e+007	5.01938e+007	7.72493e+007	5.92196e+006	5.77036e+007	2.12226e+008	5.74111e+008	3.00745e+008	4.23299e+007	9.1453e+007	5.31708e+008	4.86524e+008	9.47505e+007	9.27635e+007	3.06939e+008	2.47085e+008	5.61168e+008	6.05424e+008	4.98333e+008	2.09859e+008	2.35064e+008	5.06215e+007	2.20831e+008	2.6462e+007	3.14679e+007	2.27886e+008	2.18138e+008	8.8061e+007	6.70899e+007	2.24812e+007	1.01191e+008	56	5
P02585	2.17659e+007	2.67919e+007	1.51403e+007	7.98959e+006	8.06991e+007	2.15766e+007	1.08354e+007	1.35715e+007	5.95982e+007	2.85533e+007	7.35586e+007	7.18583e+006	6.04364e+006	1.23014e+007	1.30655e+007	2.30391e+007	1.51463e+007	9.86583e+007	2.87609e+007	2.4046e+007	7.60034e+006	3.58876e+006	1.25387e+007	1.63852e+007	3.26242e+006	1.78576e+007	8.78417e+006	4.67932e+007	4.55961e+006	8.77641e+007	3.50765e+007	1.05751e+007	1.34828e+007	10	1
P02647	1.55112e+006	2.31707e+007	4.23372e+006	1.29693e+007	3.84415e+006	6.25268e+006	1.0532e+007	6.23476e+006	1.34824e+008	9.60574e+006	1.90691e+007	2.46116e+006	2.44958e+007	1.53902e+007	5.29619e+007	1.13219e+007	7.56851e+007	6.69098e+007	9.14849e+007	2.6293e+007	1.09851e+007	2.19486e+007	5.15131e+007	9.55246e+007	1.00468e+008	2.32512e+007	8.28569e+008	4.32186e+007	1.31777e+008	1.64918e+006	2.08575e+007	8.81012e+006	2.03395e+007	55	5
P02649	6.53531e+007	3.4824e+008	1.8846e+008	6.28009e+008	3.0311e+008	1.29753e+008	2.42087e+008	3.0164e+008	2.70753e+007	9.63488e+007	4.31757e+007	2.26058e+008	3.17117e+008	5.1432e+008	4.26493e+008	2.31479e+008	2.8566e+008	3.56836e+007	6.18233e+007	1.04545e+008	9.30343e+007	2.52396e+008	3.90409e+008	2.13607e+008	2.17151e+008	4.18767e+008	2.24802e+008	4.9157e+007	1.50888e+008	9.68598e+006	3.18136e+008	1.15411e+008	1.18298e+008	65	5
P02652	4.95243e+006	6.74907e+007	1.26642e+008	8.1332e+007	7.91389e+007	1.19185e+008	7.8959e+007	7.57016e+007	8.50677e+008	5.47236e+007	2.39807e+008	1.56916e+007	1.74008e+008	1.16229e+008	1.07451e+008	1.06722e+008	1.71616e+008	1.10775e+008	1.28843e+008	3.97763e+007	2.10048e+008	1.41857e+008	2.14153e+008	4.20385e+008	2.8054e+008	3.13164e+008	7.80278e+008	2.01444e+008	3.36101e+008	4.08188e+007	7.29327e+007	3.33696e+007	1.54652e+008	58	5
P02655	487228	66250.4	155820	1.77227e+007	33060.1	94607.8	589312	413488	1.43836e+006	100463	103430	2.19627e+006	29950.5	460259	399442	354934	52407.9	0	153681	41329.2	380090	11121.9	211247	280859	375756	1.19815e+006	47426.4	380891	529202	964184	3.00202e+006	1.37956e+006	6662.77	6	1
P02656	5.05194e+007	8.15945e+007	4.37679e+007	8.40836e+007	4.31368e+007	6.15444e+007	7.53516e+007	1.0099e+008	7.70209e+007	2.19282e+007	4.65949e+007	8.71723e+007	3.63762e+007	1.05806e+008	8.92784e+007	2.47137e+007	3.80645e+007	4.08689e+007	7.57258e+007	6.51069e+007	4.48948e+007	7.11306e+007	6.12586e+007	5.36272e+007	4.79484e+007	4.08955e+007	7.91375e+007	8.6542e+007	7.60808e+007	1.60706e+007	5.42013e+007	1.23447e+010	8.20468e+006	60	5
P02671	990278	1.36371e+007	3.50778e+006	1.06043e+007	1.59909e+007	2.94172e+006	5.66315e+006	4.02996e+006	5.603e+007	2.05922e+007	4.55011e+006	1.08586e+007	2.04793e+007	2.42227e+007	6.50231e+006	3.47893e+006	3.98064e+007	278852	2.54966e+006	6.82238e+006	4.29301e+007	1.61006e+007	4.80653e+007	2.13583e+008	1.69264e+008	1.67999e+007	3.10099e+008	5.56689e+006	1.4486e+008	1.11357e+006	5.44876e+007	4.54387e+007	652580	41	5
P02675	2.80294e+007	7.03974e+007	3.24188e+007	1.05188e+008	9.48583e+007	1.76728e+007	5.28352e+007	2.85564e+007	6.4388e+008	1.08289e+008	4.91263e+008	8.26411e+007	2.11988e+008	1.1524e+008	1.64408e+008	1.91417e+007	3.90553e+008	4.76357e+006	3.99944e+007	9.67347e+007	4.56567e+008	7.51387e+007	1.38637e+009	1.63373e+009	8.35759e+008	9.97673e+007	1.15427e+009	1.12813e+008	9.49285e+008	1.99112e+007	1.55637e+008	3.43463e+008	1.80674e+008	65	5
P02679	1.22796e+007	4.96803e+007	1.46434e+007	6.3069e+007	8.59353e+007	9.65281e+006	1.60357e+007	1.14237e+007	4.39161e+008	4.35543e+007	3.4889e+008	3.4358e+007	4.46429e+007	5.94878e+007	4.38038e+007	3.71765e+006	1.89338e+008	8.53147e+006	2.90385e+007	6.63651e+007	2.14729e+008	1.1601e+007	5.69499e+008	5.07409e+008	7.59267e+008	4.98242e+007	1.16154e+009	1.17656e+008	7.09618e+008	2.54616e+008	2.23108e+008	5.20312e+008	1.69261e+008	65	5
P02730	4.65946e+007	7.59744e+006	2.17771e+007	6.85669e+006	6.7803e+006	3.06742e+006	2.05074e+007	1.10068e+007	2.95942e+006	5.01364e+007	1.31163e+007	1.45561e+007	4.09453e+006	1.85183e+007	5.56673e+006	763460	3.31462e+006	4.2616e+006	3.59392e+007	2.15602e+007	9.30817e+006	8.08371e+006	2.1664e+006	1.57273e+006	2.3414e+007	1.82759e+006	5.06234e+006	5.67209e+007	3.98369e+007	4.75526e+006	5.2857e+006	5.52213e+006	1.14384e+007	20	2
P02741	7.49785e+006	1.40669e+007	1.67476e+007	1.42169e+008	1.80784e+007	2.27654e+007	2.47131e+006	1.31394e+006	3.23768e+007	9.63967e+006	5.99291e+007	3.244e+007	3.13465e+007	4.32745e+007	6.77981e+007	9.28713e+006	9.41673e+006	5.64074e+007	2.49392e+007	3.18598e+007	4.19772e+006	7.24467e+007	1.08792e+007	1.18859e+007	3.72269e+006	4.57157e+006	1.14935e+007	2.62845e+007	1.35044e+007	9.94216e+006	3.49246e+008	2.09707e+008	3.71108e+006	24	3
P02743	3.95159e+007	7.58067e+007	2.86731e+007	1.55767e+008	1.5011e+008	3.03782e+007	3.20956e+007	2.14022e+007	1.01617e+008	1.21474e+007	4.39212e+007	4.90342e+007	1.21417e+008	1.02668e+008	1.95608e+008	3.67383e+007	2.93727e+007	1.17965e+008	8.11186e+007	4.29039e+007	6.50256e+007	1.24105e+008	5.18777e+007	1.50649e+008	7.34069e+007	5.84273e+007	1.50227e+008	5.28385e+007	4.84752e+007	3.86623e+007	3.62929e+008	2.14444e+007	2.68847e+007	55	5
P02747	2.20436e+006	736662	811980	788622	552209	548862	668085	357097	1.86574e+006	697475	232003	1.73521e+006	5.12541e+006	1.81933e+006	1.31229e+006	1.16678e+006	1.27225e+006	1.1289e+006	1.0751e+006	832230	1.79953e+006	2.12369e+006	3.58535e+006	2.1821e+006	5.93148e+006	353861	6.45452e+006	1.25216e+006	1.53659e+007	208470	1.32303e+006	1.27613e+006	957833	14	3
P02748	5.49765e+007	1.65502e+008	5.05846e+007	3.56557e+008	2.08097e+008	1.18242e+008	7.31127e+007	7.68689e+007	5.68964e+007	8.88201e+007	1.33183e+008	1.28605e+008	7.12678e+007	1.80506e+008	7.45119e+007	4.55253e+007	9.31571e+007	7.29057e+006	5.19678e+007	2.2601e+007	1.1986e+008	1.05227e+008	4.03233e+007	2.87444e+008	9.06361e+007	6.56323e+007	2.5001e+008	2.43688e+007	3.6951e+007	2.31913e+007	2.00193e+008	4.80614e+008	2.24198e+007	60	5
P02749	2.25442e+009	1.59386e+009	7.58257e+008	1.55941e+009	1.38417e+009	9.06269e+008	1.04154e+010	6.13991e+008	2.5348e+008	1.20929e+009	7.98676e+008	9.44884e+008	5.7916e+008	1.10796e+009	4.17027e+008	1.39267e+009	1.14319e+009	4.99701e+006	1.16594e+008	4.83264e+008	2.36674e+009	8.16448e+008	9.39005e+008	2.00234e+009	2.41279e+008	1.65483e+009	2.43047e+008	6.70827e+008	9.57228e+007	3.03021e+008	4.2907e+008	1.29135e+008	9.07857e+008	65	5
P02750	8.97387e+008	1.42602e+008	1.66051e+007	1.14647e+008	1.93844e+009	1.64711e+008	3.46765e+006	3.89005e+007	1.20581e+007	1.37508e+008	5.1496e+009	3.99265e+007	1.3217e+007	2.70246e+007	5.59909e+008	5.91598e+007	5.75703e+007	1.53471e+006	8.92003e+006	2.59174e+007	1.43125e+007	4.96459e+007	1.52539e+008	1.51501e+008	4.77027e+007	4.67254e+007	5.86578e+006	9.35102e+006	2.36257e+007	2.74084e+008	1.23218e+009	8.94737e+009	1.76591e+007	65	5
P02751	5.56105e+008	1.24015e+009	1.28007e+009	1.01109e+009	4.40885e+008	2.3103e+008	3.50206e+009	8.2643e+008	5.87284e+007	7.8484e+008	1.27854e+008	3.01043e+008	1.38854e+008	2.03431e+008	1.94224e+008	3.28016e+008	2.55843e+008	2.13132e+008	1.35251e+008	4.53417e+008	9.58354e+008	1.92253e+008	1.30343e+008	7.49743e+008	7.20708e+007	2.0148e+009	5.79422e+007	9.0179e+008	8.92098e+007	5.39854e+007	2.54825e+008	2.9222e+007	4.9112e+008	65	5
P02753	1.56507e+009	1.93713e+009	1.95434e+009	1.55388e+009	1.63609e+009	6.35476e+008	2.30125e+009	3.42507e+009	3.33376e+008	1.40439e+009	4.05129e+008	1.5371e+009	7.0405e+008	1.3988e+009	9.33791e+008	1.49112e+009	1.63194e+009	1.06509e+009	1.2358e+009	8.59749e+008	1.52077e+009	9.99669e+008	6.95992e+008	1.08753e+009	5.3435e+008	1.68529e+009	7.7276e+008	6.96466e+008	5.53281e+008	7.50863e+007	3.36236e+008	6.50223e+010	1.16425e+009	55	5
P02760	6.60921e+009	3.75926e+009	4.23499e+009	1.3103e+009	4.26568e+009	1.99131e+009	1.65045e+009	4.69335e+009	2.12266e+009	5.65299e+009	2.14594e+009	1.70667e+009	3.68746e+008	8.98231e+008	5.55155e+008	4.05963e+009	2.51581e+009	3.28346e+008	1.87446e+009	3.86898e+009	1.84254e+009	3.41235e+008	3.61458e+008	1.54259e+009	4.51363e+008	1.10725e+009	7.97291e+007	6.05782e+008	1.66087e+008	2.25713e+008	7.54705e+008	7.75939e+008	2.52707e+008	65	5
P02763	6.04694e+009	1.42384e+008	1.02915e+009	2.48237e+008	2.49477e+009	5.87765e+009	3.45845e+008	4.36469e+008	8.20281e+008	2.70301e+009	3.18532e+010	3.28035e+009	1.83913e+008	8.33992e+008	1.27672e+008	9.64725e+008	8.27344e+007	3.98911e+008	1.07141e+009	1.7227e+009	1.33192e+009	3.71199e+008	7.34678e+007	2.14279e+009	3.16661e+007	8.12344e+008	4.41742e+007	5.8881e+008	3.8216e+007	3.50997e+008	1.4723e+009	1.57962e+009	1.73947e+008	65	5
P02765	7.67807e+008	7.01857e+008	4.60066e+008	4.32338e+008	6.46416e+008	6.71905e+008	3.39304e+008	6.08469e+008	1.83726e+008	6.9469e+008	6.59803e+008	6.10249e+008	1.44947e+008	4.79897e+008	3.13993e+008	4.1894e+008	2.03363e+008	1.19774e+007	1.7487e+008	5.30669e+008	2.62754e+008	2.59507e+008	1.6524e+008	5.38656e+008	1.19839e+008	1.11807e+009	3.55746e+008	2.42812e+008	1.50287e+008	5.84163e+006	2.80058e+008	1.223e+009	1.90098e+008	48	5
P02766	1.92915e+006	1.23536e+008	1.61384e+007	1.46628e+007	5.92186e+007	1.41751e+008	8.42573e+007	3.12087e+007	2.7253e+007	1.60397e+006	1.44396e+008	2.42143e+008	1.61081e+008	1.74759e+008	2.15176e+008	4.59293e+007	2.76888e+008	1.38495e+007	6.78676e+006	2.74329e+006	1.07222e+008	1.76414e+008	1.53499e+008	2.6474e+008	2.75281e+008	2.10729e+008	8.34851e+008	4.34215e+007	7.01867e+006	1.72449e+006	1.83315e+008	3.56122e+009	1.4626e+008	65	5
P02768	1.18558e+010	3.01349e+010	3.2807e+010	4.51431e+010	4.71245e+010	1.23525e+011	4.63327e+010	3.45726e+010	5.37059e+010	3.26025e+010	8.95025e+010	1.19126e+011	3.93911e+010	3.75984e+010	5.13161e+010	3.24106e+010	5.94676e+010	1.40478e+010	4.36761e+010	3.23565e+010	1.15031e+011	5.68986e+010	3.62235e+010	9.79494e+010	8.08784e+010	7.47769e+010	1.24814e+011	2.33853e+010	3.72456e+010	2.24926e+009	4.30983e+010	5.35057e+010	8.54985e+010	65	5
P02771	1.0729e+007	1.90226e+006	1.1017e+006	2.42062e+006	5.29376e+006	3.7966e+007	3.06887e+006	2.70437e+006	1.03729e+007	1.21399e+006	2.02518e+007	3.51384e+007	4.65694e+006	1.40911e+006	1.76467e+007	2.75427e+006	1.59415e+007	3.61994e+006	1.84959e+006	231219	4.25653e+007	4.28444e+006	3.77691e+006	1.26443e+007	6.24569e+006	1.4471e+007	3.80563e+006	491914	5.55489e+006	8095.93	1.62033e+006	6.38815e+006	1.14775e+007	13	1
P02774	1.64314e+008	7.13011e+008	5.146e+008	1.05536e+009	9.15156e+008	6.94307e+008	7.2636e+008	6.02302e+008	1.04297e+009	6.25967e+008	1.12898e+009	1.12659e+009	8.3696e+008	9.06438e+008	6.94979e+008	5.13421e+008	1.13378e+009	5.35666e+007	6.40784e+008	4.27912e+008	1.868e+009	9.49561e+008	5.84028e+008	1.95328e+009	1.42363e+009	1.24501e+009	2.60484e+009	3.12774e+008	7.09085e+008	2.36593e+007	7.4989e+008	3.07014e+008	1.59049e+009	55	5
P02787	6.54432e+008	1.5942e+009	2.08651e+009	1.06159e+009	2.57985e+009	1.15353e+010	2.86493e+009	1.44577e+009	4.04394e+009	1.63189e+009	6.51131e+009	8.53601e+009	2.87318e+009	2.41784e+009	1.13595e+009	1.40292e+009	2.17543e+009	5.27338e+008	3.61774e+009	2.2283e+009	7.62796e+009	5.76239e+009	1.90816e+009	1.26172e+010	2.51112e+009	4.89203e+009	3.88864e+009	1.06967e+009	8.78592e+008	1.90137e+007	1.15379e+009	1.36196e+009	3.54725e+009	65	5
P02788	1.30205e+006	294938	4.66496e+006	439016	127778	2.52448e+007	1.74289e+008	5.62869e+006	3.00376e+008	4.89832e+006	3.57452e+006	1.83154e+007	4.70783e+007	6.97401e+006	2.30083e+008	910283	3.40438e+006	6.02023e+006	4.61526e+006	1.76774e+007	2.4757e+007	4.55847e+007	7.20942e+008	7.98549e+008	2.70588e+008	1.84069e+008	271629	2.6608e+009	7.37055e+008	1.0406e+008	1.96553e+008	9.61124e+007	9.83837e+008	65	5
P02790	1.37503e+009	2.04025e+009	1.32062e+009	2.96629e+009	4.25108e+009	2.32941e+009	1.6666e+009	2.21824e+009	3.36313e+009	1.94112e+009	4.48003e+009	2.52076e+009	3.37646e+009	2.81574e+009	3.22299e+009	1.71386e+009	2.96534e+009	6.19661e+008	1.71729e+009	1.83836e+009	3.77445e+009	3.63108e+009	2.70119e+009	5.82766e+009	3.81301e+009	2.58454e+009	6.56866e+009	1.00731e+009	4.00764e+009	7.03542e+008	2.80655e+009	5.50091e+009	1.83165e+009	65	5
P03950	3.56844e+006	1.37124e+007	3.12394e+007	1.70038e+007	7.41221e+006	2.07833e+007	3.00261e+007	5.73556e+007	2.44869e+006	1.24838e+007	1.51204e+007	4.69752e+007	3.65426e+007	4.36511e+007	4.49263e+006	2.0167e+007	7.22924e+006	1.01808e+007	1.53433e+007	2.19262e+007	3.64385e+007	1.8276e+007	9.96849e+006	4.24845e+007	1.19168e+007	2.1219e+007	3.57034e+007	8.20045e+006	6.53203e+006	2.51452e+006	9.15345e+006	2.09933e+006	9.28788e+006	26	2
P03951	4.37383e+007	6.30249e+007	3.37245e+007	8.05464e+007	6.68304e+007	1.13614e+007	8.31542e+007	4.99692e+007	1.5125e+007	3.80697e+007	1.1514e+007	9.60126e+007	2.95078e+007	3.58448e+007	6.49486e+007	3.14103e+007	5.42462e+007	4.19862e+007	1.42297e+007	2.00531e+007	4.1783e+007	5.22452e+007	4.00378e+007	9.17509e+007	3.79407e+007	9.87853e+007	2.03073e+007	1.78363e+007	2.16219e+007	2.82903e+007	2.18642e+007	1.17351e+007	5.20764e+007	35	5
P03952	1.93525e+007	1.7236e+007	4.42628e+006	1.54228e+007	2.77051e+007	4.14352e+006	4.9653e+006	5.33153e+006	1.61947e+007	5.75293e+006	1.33725e+007	8.03739e+006	1.49345e+007	5.76455e+006	2.13538e+007	1.75605e+006	2.99329e+007	7.44915e+006	7.51513e+006	1.18316e+006	7.35936e+006	3.11297e+007	2.17758e+007	9.18797e+007	4.11302e+007	1.10595e+007	8.77707e+007	1.82621e+007	2.08772e+007	4.7292e+006	4.59618e+006	1.55552e+007	7.65872e+006	27	5
P03973	3.74703e+007	2.3375e+007	4.31401e+007	3.6599e+007	3.40332e+006	5.63124e+006	1.41281e+007	2.88278e+007	2.61693e+007	4.28498e+007	5.95002e+006	2.34466e+007	4.94432e+006	2.33524e+007	1.67927e+007	5.75688e+007	5.39212e+006	1.27841e+008	9.43974e+007	5.72862e+007	5.42898e+007	5.81282e+006	1.06238e+007	9.54742e+006	5.39186e+006	9.3693e+006	3.07811e+006	4.50101e+007	1.3485e+007	2.98608e+007	9.91323e+006	2.76441e+006	7.35836e+006	44	4
P03989	2.82115e+007	1.04466e+008	1.44506e+007	7.54996e+007	5.77924e+007	6.54577e+007	3.50103e+007	1.80779e+007	1.23609e+007	1.76651e+007	1.75252e+008	6.74622e+007	4.31711e+007	2.44461e+007	3.24906e+007	2.96781e+007	4.24234e+007	2.1379e+006	8.84947e+006	2.0178e+007	3.7104e+007	3.25534e+007	4.40195e+007	7.71441e+007	2.55903e+008	5.84462e+007	2.86452e+007	1.77044e+007	2.52786e+008	1.14886e+007	2.81675e+007	1.03142e+008	1.75458e+007	48	4
P04003	589376	915021	2.05429e+006	732564	335556	82517.9	1.92743e+006	110450	2.05322e+007	965228	1.34183e+006	2.03735e+006	9.43477e+006	6.23444e+006	7.82085e+006	1.7309e+006	2.41168e+006	0	579115	330491	541452	278904	1.97098e+007	1.0167e+007	1.17136e+007	1.36619e+006	5.67669e+006	8.44342e+006	1.32401e+007	740762	1.87256e+006	4.5905e+006	591156	11	3
P04004	8.54823e+008	6.72564e+008	5.63512e+008	1.22382e+009	3.64773e+008	3.32596e+008	1.03141e+009	4.88885e+008	3.67402e+008	8.08925e+008	6.30832e+008	1.10731e+009	4.33973e+008	7.57323e+008	1.79969e+008	4.6295e+008	1.94108e+008	6.92878e+007	1.39525e+008	3.3048e+008	5.82883e+008	4.33908e+008	2.14761e+008	1.00292e+009	1.14307e+008	6.57931e+008	2.99876e+008	5.31415e+008	1.45869e+008	5.48171e+007	4.27598e+008	1.44256e+009	3.19228e+008	55	5
P04040	9.38864e+006	2.87003e+007	2.26581e+007	2.30624e+007	1.13867e+007	3.29735e+006	3.76394e+006	2.66423e+006	5.23175e+006	4.9514e+006	1.38747e+006	4.26409e+006	6.99276e+006	5.41401e+006	1.98746e+007	2.1877e+007	7.1438e+006	4.63793e+006	1.09831e+007	1.92747e+006	5.98312e+006	6.00181e+006	1.42967e+007	7.02e+006	4.14987e+007	7.10655e+006	886087	9.79124e+007	1.87731e+008	3.23827e+007	3.39972e+007	2.01399e+007	1.33577e+007	41	5
P04066	2.54737e+007	5.91524e+007	1.56351e+007	4.83918e+007	5.09866e+007	2.50041e+007	3.04738e+007	3.80676e+007	3.03929e+006	1.02338e+007	1.2984e+007	3.76573e+007	5.03726e+007	5.30684e+007	1.0584e+008	3.37622e+007	4.99965e+007	5.36836e+006	4.94005e+006	6.412e+006	8.59044e+006	6.10939e+007	1.47357e+007	4.32005e+007	9.47745e+007	1.56862e+007	1.87623e+007	2.62065e+006	9.02052e+007	5.69209e+007	3.33893e+008	1.31164e+008	5.24684e+007	25	2
P04070	1.12932e+006	695320	3.0129e+007	326671	1.52862e+006	430431	4.99956e+006	1.02598e+006	1.17477e+006	3.98953e+007	63445.4	114829	179692	1.85542e+006	1.37879e+006	2.56923e+006	1.50248e+006	4.43544e+006	3.1505e+007	9.68065e+006	2.58393e+007	1.59241e+006	973850	1.05508e+006	653941	1.27829e+006	107800	9.1185e+006	751153	1.62607e+006	332900	171695	484793	13	1
P04075	1.47579e+008	3.47888e+008	9.95326e+007	1.82723e+008	2.34666e+008	2.56676e+007	7.37916e+007	1.37902e+008	6.19576e+008	5.35606e+007	3.7509e+007	1.29296e+008	8.76984e+008	5.24708e+008	3.5834e+008	2.28759e+008	6.60865e+008	3.38884e+008	4.71937e+008	2.07166e+008	1.01215e+008	4.97326e+008	5.535e+008	1.37836e+008	7.95249e+008	9.38808e+007	9.16647e+007	5.96376e+008	2.45126e+008	2.05256e+008	3.26645e+008	3.32237e+008	1.06732e+008	64	5
P04080	1.18806e+008	4.57885e+007	3.31383e+007	8.40347e+006	1.73181e+007	1.39865e+007	3.33561e+007	1.99336e+007	1.15527e+009	1.58327e+007	1.21317e+007	8.65835e+007	9.14046e+008	4.1402e+008	2.08861e+008	1.99261e+008	2.81877e+008	8.77762e+008	1.1073e+009	4.38676e+008	1.12801e+008	2.3881e+008	2.35266e+008	1.39683e+007	1.03037e+008	1.09426e+007	3.37438e+007	4.71783e+008	1.64838e+008	2.31854e+007	8.62425e+006	2.98235e+007	3.23876e+007	48	4
P04083	4.09225e+008	3.10042e+008	1.29556e+007	2.64552e+006	9.11141e+007	1.97816e+006	3.05997e+007	395158	1.6084e+009	962572	1.60237e+006	3.10598e+008	3.32244e+009	1.2802e+009	7.83553e+008	2.45965e+008	2.57864e+009	1.04256e+009	1.09944e+009	7.34741e+008	3.83305e+007	2.02847e+009	3.09626e+009	1.87366e+008	6.05426e+008	4.56368e+007	2.16367e+008	1.82119e+009	2.39797e+009	7.56403e+007	2.06082e+008	1.91889e+008	4.75424e+008	65	5
P04114	270755	447580	224758	734468	303046	111483	18861.1	377384	1.15622e+006	0	43119.8	0	758692	458325	833571	587594	49490.2	101399	0	0	271905	116217	4.51034e+006	1455.25	1.70802e+006	877302	2.45049e+006	70073.6	1.29328e+007	24422.3	686455	347123	259198	6	1
P04155	1.81118e+008	3.68983e+007	2.2779e+008	4.34003e+007	1.26696e+007	1.59776e+007	2.35937e+008	1.83931e+008	1.11835e+007	1.66099e+008	8.57749e+006	5.04755e+007	1.94561e+007	2.80976e+008	1.21718e+006	3.90005e+008	1.24467e+006	8.51539e+007	3.38986e+008	2.6941e+008	1.07716e+008	2.35892e+007	1.36582e+008	1.36815e+008	812842	1.39245e+008	923942	4.07721e+007	2.67095e+007	1.16285e+006	3.65561e+007	211542	1.05822e+008	49	4
P04156	3.08211e+007	2.32288e+007	1.77178e+008	1.76321e+007	3.00362e+007	1.21403e+007	7.3394e+007	5.04094e+007	3.70651e+007	1.44152e+008	9.48841e+006	6.59322e+007	1.88607e+007	2.32187e+007	4.96806e+007	1.9591e+008	2.71904e+007	9.02759e+007	1.95047e+008	1.28659e+008	9.38508e+007	1.33066e+007	3.13964e+007	1.9544e+007	8.58578e+006	2.5546e+007	9.71169e+006	9.4167e+007	4.96427e+006	8.54779e+006	1.29529e+007	418175	1.69539e+007	26	2
P04179	3.0604e+007	3.2773e+007	1.29445e+008	2.24727e+007	9.15323e+006	1.79676e+007	5.60737e+007	2.84448e+007	9.40599e+007	2.44126e+007	9.67672e+006	1.74283e+007	3.33528e+007	2.98957e+007	6.54767e+007	8.15743e+007	3.42745e+007	3.45368e+006	6.35196e+006	3.9413e+007	1.39538e+007	3.9519e+007	2.63632e+007	2.0604e+007	6.72358e+007	2.5593e+007	1.66527e+007	7.87968e+007	3.10963e+007	2.69858e+008	3.35748e+007	3.48846e+007	4.14821e+007	30	4
P04180	4.13268e+007	1.88811e+008	3.95363e+007	2.45521e+008	1.82258e+008	5.90116e+007	1.00579e+008	7.81791e+007	1.67047e+007	4.41364e+007	4.02976e+007	6.59355e+007	7.4512e+007	6.7316e+007	1.89038e+008	6.28758e+007	1.12137e+008	1.80444e+007	3.12405e+007	2.59031e+007	1.57987e+007	7.9456e+007	1.51442e+008	4.15783e+007	9.45233e+007	1.47694e+008	4.34115e+007	3.15091e+007	7.96393e+007	5.50682e+006	1.69924e+008	2.52122e+007	1.55364e+008	33	5
P04196	1.23237e+007	1.67117e+007	1.96113e+007	1.5051e+007	1.18029e+007	4.66108e+006	4.01402e+007	2.89409e+007	2.37651e+007	2.79219e+007	4.35252e+007	2.2395e+007	1.56341e+007	2.63641e+007	5.79479e+006	1.06974e+007	9.1584e+006	3.43972e+006	1.64703e+007	7.39467e+006	1.09652e+008	2.55105e+007	9.41725e+006	1.57692e+008	1.52175e+007	5.07785e+007	1.45996e+007	3.39166e+007	3.97111e+006	1.09243e+006	2.66193e+006	1.13057e+006	4.73247e+007	62	5
P04211	8.80384e+007	2.30691e+007	1.36514e+007	1.2432e+008	1.23511e+008	5.50029e+007	6.69959e+007	4.92517e+007	1.40487e+007	3.86768e+007	1.2473e+008	6.14043e+007	4.81729e+007	6.57506e+007	5.0965e+007	2.42414e+007	6.86944e+007	1.82943e+006	8.2005e+006	6.38164e+007	2.18435e+007	1.53028e+008	5.70827e+007	9.90545e+007	7.24215e+007	5.9952e+007	1.45181e+008	3.51242e+007	6.6579e+007	1.90096e+008	1.49984e+008	1.10104e+008	5.24031e+007	13	1
